docdb_family_id,application_number,appln_auth,auth_family,priority_auth,appln_filing_year,appln_nr_epodoc,appln_nr_original,docdb_family_size,receiving_office,nb_applicants_x,nb_inventors_x,granted,main_ipc_group,sector,field,nb_applicants_y,nb_inventors_y,person_ctry_code,person_name,person_id,doc_std_name_id,psn_sector,applt_seq_nr,invt_seq_nr,role
75162023,US202017118794A ,US,US,EP,2020,US202017118794,17118794,1,  ,1,4,Y,G06Q  10,Electrical engineering,IT methods for management,1,4,NO,"NjÃ¥stad, Johnny",51528894,21813118,INDIVIDUAL,0,4,Inventor
75870643,WO2021062177W ,WO,"EP, NO, US, WO",NO,2021,"WO2021EP62177, EP20210724284, NO20200000555, US202117924328","EP2021/062177, 21724284, 20200555, 17924328",4,EP,1,2,N,B08B   3,Chemistry,Chemical engineering,1,2,NO,"TÃ¸nnessen, Leif Arne",12244117,4512527,INDIVIDUAL,0,1,Inventor
75870643,WO2021062177W ,WO,"EP, NO, US, WO",NO,2021,"WO2021EP62177, EP20210724284, NO20200000555, US202117924328","EP2021/062177, 21724284, 20200555, 17924328",4,EP,1,2,N,B08B   3,Chemistry,Chemical engineering,1,2,NO,FMC Kongsberg Subsea AS,5230725,17018950,COMPANY,1,0,Applicant
75870643,WO2021062177W ,WO,"EP, NO, US, WO",NO,2021,"WO2021EP62177, EP20210724284, NO20200000555, US202117924328","EP2021/062177, 21724284, 20200555, 17924328",4,EP,1,2,N,B08B   3,Chemistry,Chemical engineering,1,2,NO,"McKenzie, Lachlan",53559245,20948750,,0,2,Inventor
75870643,WO2021062177W ,WO,"EP, NO, US, WO",NO,2021,"WO2021EP62177, EP20210724284, NO20200000555, US202117924328","EP2021/062177, 21724284, 20200555, 17924328",4,EP,1,2,N,B08B   3,Chemistry,Chemical engineering,1,2,NO,FMC KONGSBERG SUBSEA AS,12527025,316707,COMPANY,1,0,Applicant
75870643,WO2021062177W ,WO,"EP, NO, US, WO",NO,2021,"WO2021EP62177, EP20210724284, NO20200000555, US202117924328","EP2021/062177, 21724284, 20200555, 17924328",4,EP,1,2,N,B08B   3,Chemistry,Chemical engineering,1,2,NO,FMC Kongsberg Subsea AS,467422,316707,COMPANY,1,0,Applicant
75870643,WO2021062177W ,WO,"EP, NO, US, WO",NO,2021,"WO2021EP62177, EP20210724284, NO20200000555, US202117924328","EP2021/062177, 21724284, 20200555, 17924328",4,EP,1,2,N,B08B   3,Chemistry,Chemical engineering,1,2,NO,"MCKENZIE, LACHLAN",46507642,20948750,,0,2,Inventor
75870643,WO2021062177W ,WO,"EP, NO, US, WO",NO,2021,"WO2021EP62177, EP20210724284, NO20200000555, US202117924328","EP2021/062177, 21724284, 20200555, 17924328",4,EP,1,2,N,B08B   3,Chemistry,Chemical engineering,1,2,NO,"TÃ¸nnessen, Leif Arne",56516767,21812304,,0,1,Inventor
75870643,WO2021062177W ,WO,"EP, NO, US, WO",NO,2021,"WO2021EP62177, EP20210724284, NO20200000555, US202117924328","EP2021/062177, 21724284, 20200555, 17924328",4,EP,1,2,N,B08B   3,Chemistry,Chemical engineering,1,2,NO,"TÃ˜NNESSEN, Leif",82941399,37274249,UNKNOWN,0,1,Inventor
75870643,WO2021062177W ,WO,"EP, NO, US, WO",NO,2021,"WO2021EP62177, EP20210724284, NO20200000555, US202117924328","EP2021/062177, 21724284, 20200555, 17924328",4,EP,1,2,N,B08B   3,Chemistry,Chemical engineering,1,2,NO,"MCKENZIE, Lachlan",88987771,20948750,UNKNOWN,0,2,Inventor
75870643,WO2021062177W ,WO,"EP, NO, US, WO",NO,2021,"WO2021EP62177, EP20210724284, NO20200000555, US202117924328","EP2021/062177, 21724284, 20200555, 17924328",4,EP,1,2,N,B08B   3,Chemistry,Chemical engineering,1,2,NO,"TÃ˜NNESSEN, Leif Arne",92601337,21812304,UNKNOWN,0,1,Inventor
75914553,WO2020001101W ,WO,"EP, US, WO",US,2020,"WO2020IB01101, EP20200886210, US202016783834, US202418617948","IB2020/001101, 20886210, 16783834, 18617948",4,IB,1,1,N,B63H  21,Mechanical engineering,Transport,1,1,NO,"Ã˜kland, Trygve Johannes",81891325,36868258,UNKNOWN,1,1,"Inventor, Applicant"
75914553,WO2020001101W ,WO,"EP, US, WO",US,2020,"WO2020IB01101, EP20200886210, US202016783834, US202418617948","IB2020/001101, 20886210, 16783834, 18617948",4,IB,1,1,N,B63H  21,Mechanical engineering,Transport,1,1,NO,"Ã˜KLAND, Trygve, Johannes",82966125,36868258,UNKNOWN,1,0,Applicant
75914553,WO2020001101W ,WO,"EP, US, WO",US,2020,"WO2020IB01101, EP20200886210, US202016783834, US202418617948","IB2020/001101, 20886210, 16783834, 18617948",4,IB,1,1,N,B63H  21,Mechanical engineering,Transport,1,1,NO,"Ã˜KLAND, Trygve",82749481,37389763,UNKNOWN,0,1,Inventor
75914553,WO2020001101W ,WO,"EP, US, WO",US,2020,"WO2020IB01101, EP20200886210, US202016783834, US202418617948","IB2020/001101, 20886210, 16783834, 18617948",4,IB,1,1,N,B63H  21,Mechanical engineering,Transport,1,1,NO,"Ã˜kland, Trygve, Johannes",85794079,36868258,UNKNOWN,1,1,"Inventor, Applicant"
76033780,NO20200630A ,NO,NO,  ,2020,NO20200000630,20200630,1,  ,1,1,N,B64C  25,Mechanical engineering,Transport,1,1,NO,GRIFF AVIATION AS,64150542,25883330,COMPANY,1,0,Applicant
76033780,NO20200630A ,NO,NO,  ,2020,NO20200000630,20200630,1,  ,1,1,N,B64C  25,Mechanical engineering,Transport,1,1,NO,"BLAKSTAD, Svein Even",57630633,25752628,,0,1,Inventor
76641679,WO2021066627W ,WO,"CA, CN, EP, JP, KR, NO, US, WO",NO,2021,"WO2021EP66627, EP20210735234, NO20200000756, CA20213181496, KR20237002299, CN20218044251, US202118001143, JP20220578828","EP2021/066627, 21735234, 20200756, 3181496, 1020237002299, 202180044251, 18001143, 2022578828",8,EP,1,1,N,B65G   1,Mechanical engineering,Handling,1,1,NO,Autostore Technology AS,55432507,24259468,COMPANY,1,0,Applicant
76641679,WO2021066627W ,WO,"CA, CN, EP, JP, KR, NO, US, WO",NO,2021,"WO2021EP66627, EP20210735234, NO20200000756, CA20213181496, KR20237002299, CN20218044251, US202118001143, JP20220578828","EP2021/066627, 21735234, 20200756, 3181496, 1020237002299, 202180044251, 18001143, 2022578828",8,EP,1,1,N,B65G   1,Mechanical engineering,Handling,1,1,NO,AUTOSTORE TECHNOLOGY AS,81335677,24259468,COMPANY,1,0,Applicant
76641679,WO2021066627W ,WO,"CA, CN, EP, JP, KR, NO, US, WO",NO,2021,"WO2021EP66627, EP20210735234, NO20200000756, CA20213181496, KR20237002299, CN20218044251, US202118001143, JP20220578828","EP2021/066627, 21735234, 20200756, 3181496, 1020237002299, 202180044251, 18001143, 2022578828",8,EP,1,1,N,B65G   1,Mechanical engineering,Handling,1,1,  ,AUTOSTORE TECHNOLOGY AS,58828262,24259468,COMPANY,1,0,Applicant
76641679,WO2021066627W ,WO,"CA, CN, EP, JP, KR, NO, US, WO",NO,2021,"WO2021EP66627, EP20210735234, NO20200000756, CA20213181496, KR20237002299, CN20218044251, US202118001143, JP20220578828","EP2021/066627, 21735234, 20200756, 3181496, 1020237002299, 202180044251, 18001143, 2022578828",8,EP,1,1,N,B65G   1,Mechanical engineering,Handling,1,1,  ,MELLOR OLE ALEXANDER,89987344,41146192,UNKNOWN,0,1,Inventor
76641679,WO2021066627W ,WO,"CA, CN, EP, JP, KR, NO, US, WO",NO,2021,"WO2021EP66627, EP20210735234, NO20200000756, CA20213181496, KR20237002299, CN20218044251, US202118001143, JP20220578828","EP2021/066627, 21735234, 20200756, 3181496, 1020237002299, 202180044251, 18001143, 2022578828",8,EP,1,1,N,B65G   1,Mechanical engineering,Handling,1,1,NO,"MAHLE, OLE ALEXANDER",89723998,41593273,UNKNOWN,0,1,Inventor
76641679,WO2021066627W ,WO,"CA, CN, EP, JP, KR, NO, US, WO",NO,2021,"WO2021EP66627, EP20210735234, NO20200000756, CA20213181496, KR20237002299, CN20218044251, US202118001143, JP20220578828","EP2021/066627, 21735234, 20200756, 3181496, 1020237002299, 202180044251, 18001143, 2022578828",8,EP,1,1,N,B65G   1,Mechanical engineering,Handling,1,1,  ,MAEHLE OLE ALEXANDER,90152344,30804190,UNKNOWN,0,1,Inventor
76641679,WO2021066627W ,WO,"CA, CN, EP, JP, KR, NO, US, WO",NO,2021,"WO2021EP66627, EP20210735234, NO20200000756, CA20213181496, KR20237002299, CN20218044251, US202118001143, JP20220578828","EP2021/066627, 21735234, 20200756, 3181496, 1020237002299, 202180044251, 18001143, 2022578828",8,EP,1,1,N,B65G   1,Mechanical engineering,Handling,1,1,NO,AUTOSTORE TECHNOLOGY AS,55896095,24259468,COMPANY,1,0,Applicant
76641679,WO2021066627W ,WO,"CA, CN, EP, JP, KR, NO, US, WO",NO,2021,"WO2021EP66627, EP20210735234, NO20200000756, CA20213181496, KR20237002299, CN20218044251, US202118001143, JP20220578828","EP2021/066627, 21735234, 20200756, 3181496, 1020237002299, 202180044251, 18001143, 2022578828",8,EP,1,1,N,B65G   1,Mechanical engineering,Handling,1,1,NO,"MÃ¦hle, Ole Alexander",81778638,32029704,UNKNOWN,0,1,Inventor
76641679,WO2021066627W ,WO,"CA, CN, EP, JP, KR, NO, US, WO",NO,2021,"WO2021EP66627, EP20210735234, NO20200000756, CA20213181496, KR20237002299, CN20218044251, US202118001143, JP20220578828","EP2021/066627, 21735234, 20200756, 3181496, 1020237002299, 202180044251, 18001143, 2022578828",8,EP,1,1,N,B65G   1,Mechanical engineering,Handling,1,1,NO,Autostore Technology AS,54605202,24259468,COMPANY,1,0,Applicant
76641679,WO2021066627W ,WO,"CA, CN, EP, JP, KR, NO, US, WO",NO,2021,"WO2021EP66627, EP20210735234, NO20200000756, CA20213181496, KR20237002299, CN20218044251, US202118001143, JP20220578828","EP2021/066627, 21735234, 20200756, 3181496, 1020237002299, 202180044251, 18001143, 2022578828",8,EP,1,1,N,B65G   1,Mechanical engineering,Handling,1,1,NO,"MÃ¦hle, Ole Alexander",74200857,30804190,,0,1,Inventor
76641679,WO2021066627W ,WO,"CA, CN, EP, JP, KR, NO, US, WO",NO,2021,"WO2021EP66627, EP20210735234, NO20200000756, CA20213181496, KR20237002299, CN20218044251, US202118001143, JP20220578828","EP2021/066627, 21735234, 20200756, 3181496, 1020237002299, 202180044251, 18001143, 2022578828",8,EP,1,1,N,B65G   1,Mechanical engineering,Handling,1,1,NO,"MÃ†HLE, Ole",74234454,32278086,,0,1,Inventor
76641679,WO2021066627W ,WO,"CA, CN, EP, JP, KR, NO, US, WO",NO,2021,"WO2021EP66627, EP20210735234, NO20200000756, CA20213181496, KR20237002299, CN20218044251, US202118001143, JP20220578828","EP2021/066627, 21735234, 20200756, 3181496, 1020237002299, 202180044251, 18001143, 2022578828",8,EP,1,1,N,B65G   1,Mechanical engineering,Handling,1,1,NO,"MÃ†HLE, Ole, Alexander",88904375,30804190,UNKNOWN,0,1,Inventor
76788205,WO2021050003W ,WO,"EP, NO, WO",NO,2021,"WO2021NO50003, EP20210738432, NO20200000016","NO2021/050003, 21738432, 20200016",3,NO,1,1,N,E04B   5,Other fields,Civil engineering,1,1,NO,"TONSTAD, Olav Bjarne",81282222,36672224,INDIVIDUAL,1,1,"Inventor, Applicant"
76788205,WO2021050003W ,WO,"EP, NO, WO",NO,2021,"WO2021NO50003, EP20210738432, NO20200000016","NO2021/050003, 21738432, 20200016",3,NO,1,1,N,E04B   5,Other fields,Civil engineering,1,1,NO,"Tonstad, Olav Bjarne",85898340,36672224,UNKNOWN,1,1,"Inventor, Applicant"
77256840,NO20200298A ,NO,"AU, BR, CA, CN, GB, MX, NO, US, WO",NO,2020,"NO20200000298, WO2021NO50052, AU20210233526, BR20221117507, CN20218020669, GB20220012261, CA20213170266, US202117908673, MX20220011161, GB20230017999","20200298, NO2021/050052, 2021233526, 112022017507, 202180020669, GB2212261, 3170266, 17908673, 2022011161, GB2317999",10,  ,1,1,Y,B63B  21,Mechanical engineering,Transport,1,1,NO,ERIK GODÃ˜Y,71205850,24899979,INDIVIDUAL,0,1,Inventor
77256840,NO20200298A ,NO,"AU, BR, CA, CN, GB, MX, NO, US, WO",NO,2020,"NO20200000298, WO2021NO50052, AU20210233526, BR20221117507, CN20218020669, GB20220012261, CA20213170266, US202117908673, MX20220011161, GB20230017999","20200298, NO2021/050052, 2021233526, 112022017507, 202180020669, GB2212261, 3170266, 17908673, 2022011161, GB2317999",10,  ,1,1,Y,B63B  21,Mechanical engineering,Transport,1,1,  ,"GodÃ¸y, Erik",58678062,21927839,INDIVIDUAL,0,1,Inventor
77256840,NO20200298A ,NO,"AU, BR, CA, CN, GB, MX, NO, US, WO",NO,2020,"NO20200000298, WO2021NO50052, AU20210233526, BR20221117507, CN20218020669, GB20220012261, CA20213170266, US202117908673, MX20220011161, GB20230017999","20200298, NO2021/050052, 2021233526, 112022017507, 202180020669, GB2212261, 3170266, 17908673, 2022011161, GB2317999",10,  ,1,1,Y,B63B  21,Mechanical engineering,Transport,1,1,NO,SHEARWATER INVEST AS,83098729,37376888,UNKNOWN,1,0,Applicant
77256840,NO20200298A ,NO,"AU, BR, CA, CN, GB, MX, NO, US, WO",NO,2020,"NO20200000298, WO2021NO50052, AU20210233526, BR20221117507, CN20218020669, GB20220012261, CA20213170266, US202117908673, MX20220011161, GB20230017999","20200298, NO2021/050052, 2021233526, 112022017507, 202180020669, GB2212261, 3170266, 17908673, 2022011161, GB2317999",10,  ,1,1,Y,B63B  21,Mechanical engineering,Transport,1,1,  ,SEAGULL INVESTMENTS INC.,87864185,40127316,UNKNOWN,1,0,Applicant
77256840,NO20200298A ,NO,"AU, BR, CA, CN, GB, MX, NO, US, WO",NO,2020,"NO20200000298, WO2021NO50052, AU20210233526, BR20221117507, CN20218020669, GB20220012261, CA20213170266, US202117908673, MX20220011161, GB20230017999","20200298, NO2021/050052, 2021233526, 112022017507, 202180020669, GB2212261, 3170266, 17908673, 2022011161, GB2317999",10,  ,1,1,Y,B63B  21,Mechanical engineering,Transport,1,1,  ,GODOY ERIC,86860875,16863249,UNKNOWN,0,1,Inventor
77256840,NO20200298A ,NO,"AU, BR, CA, CN, GB, MX, NO, US, WO",NO,2020,"NO20200000298, WO2021NO50052, AU20210233526, BR20221117507, CN20218020669, GB20220012261, CA20213170266, US202117908673, MX20220011161, GB20230017999","20200298, NO2021/050052, 2021233526, 112022017507, 202180020669, GB2212261, 3170266, 17908673, 2022011161, GB2317999",10,  ,1,1,Y,B63B  21,Mechanical engineering,Transport,1,1,NO,"GODOY, ERIK",25056631,1631716,INDIVIDUAL,0,1,Inventor
77256840,NO20200298A ,NO,"AU, BR, CA, CN, GB, MX, NO, US, WO",NO,2020,"NO20200000298, WO2021NO50052, AU20210233526, BR20221117507, CN20218020669, GB20220012261, CA20213170266, US202117908673, MX20220011161, GB20230017999","20200298, NO2021/050052, 2021233526, 112022017507, 202180020669, GB2212261, 3170266, 17908673, 2022011161, GB2317999",10,  ,1,1,Y,B63B  21,Mechanical engineering,Transport,1,1,NO,GODOY ERIK,33874571,1631716,INDIVIDUAL,0,1,Inventor
77256840,NO20200298A ,NO,"AU, BR, CA, CN, GB, MX, NO, US, WO",NO,2020,"NO20200000298, WO2021NO50052, AU20210233526, BR20221117507, CN20218020669, GB20220012261, CA20213170266, US202117908673, MX20220011161, GB20230017999","20200298, NO2021/050052, 2021233526, 112022017507, 202180020669, GB2212261, 3170266, 17908673, 2022011161, GB2317999",10,  ,1,1,Y,B63B  21,Mechanical engineering,Transport,1,1,NO,"GODÃ˜Y, Erik",54705662,21927839,INDIVIDUAL,0,1,Inventor
77256840,NO20200298A ,NO,"AU, BR, CA, CN, GB, MX, NO, US, WO",NO,2020,"NO20200000298, WO2021NO50052, AU20210233526, BR20221117507, CN20218020669, GB20220012261, CA20213170266, US202117908673, MX20220011161, GB20230017999","20200298, NO2021/050052, 2021233526, 112022017507, 202180020669, GB2212261, 3170266, 17908673, 2022011161, GB2317999",10,  ,1,1,Y,B63B  21,Mechanical engineering,Transport,1,1,NO,SHEARWATER INVEST AS,89161677,37376888,UNKNOWN,1,0,Applicant
77256840,NO20200298A ,NO,"AU, BR, CA, CN, GB, MX, NO, US, WO",NO,2020,"NO20200000298, WO2021NO50052, AU20210233526, BR20221117507, CN20218020669, GB20220012261, CA20213170266, US202117908673, MX20220011161, GB20230017999","20200298, NO2021/050052, 2021233526, 112022017507, 202180020669, GB2212261, 3170266, 17908673, 2022011161, GB2317999",10,  ,1,1,Y,B63B  21,Mechanical engineering,Transport,1,1,NO,"GODÃ˜Y, ERIK",47609489,1013115,INDIVIDUAL,0,1,Inventor
77256840,NO20200298A ,NO,"AU, BR, CA, CN, GB, MX, NO, US, WO",NO,2020,"NO20200000298, WO2021NO50052, AU20210233526, BR20221117507, CN20218020669, GB20220012261, CA20213170266, US202117908673, MX20220011161, GB20230017999","20200298, NO2021/050052, 2021233526, 112022017507, 202180020669, GB2212261, 3170266, 17908673, 2022011161, GB2317999",10,  ,1,1,Y,B63B  21,Mechanical engineering,Transport,1,1,NO,Polarcus Shipholding AS,77081937,33160109,COMPANY,1,0,Applicant
77257069,NO20201132A ,NO,"CA, CN, EP, NO, US, WO",NO,2020,"NO20200001132, WO2021NO50216, EP20210827701, CA20213196330, CN20218071913, US202118249915","20201132, NO2021/050216, 21827701, 3196330, 202180071913, 18249915",6,  ,1,1,Y,F03B  17,Mechanical engineering,"Engines, pumps, turbines",1,1,NO,TIDAL SAILS AS,42042473,2029429,COMPANY,1,0,Applicant
77257069,NO20201132A ,NO,"CA, CN, EP, NO, US, WO",NO,2020,"NO20200001132, WO2021NO50216, EP20210827701, CA20213196330, CN20218071913, US202118249915","20201132, NO2021/050216, 21827701, 3196330, 202180071913, 18249915",6,  ,1,1,Y,F03B  17,Mechanical engineering,"Engines, pumps, turbines",1,1,NO,"BÃ˜RGESEN, ARE",54398434,22065988,,0,1,Inventor
77257069,NO20201132A ,NO,"CA, CN, EP, NO, US, WO",NO,2020,"NO20200001132, WO2021NO50216, EP20210827701, CA20213196330, CN20218071913, US202118249915","20201132, NO2021/050216, 21827701, 3196330, 202180071913, 18249915",6,  ,1,1,Y,F03B  17,Mechanical engineering,"Engines, pumps, turbines",1,1,NO,Tidal Sails AS,4801899,2029429,COMPANY,1,0,Applicant
77257069,NO20201132A ,NO,"CA, CN, EP, NO, US, WO",NO,2020,"NO20200001132, WO2021NO50216, EP20210827701, CA20213196330, CN20218071913, US202118249915","20201132, NO2021/050216, 21827701, 3196330, 202180071913, 18249915",6,  ,1,1,Y,F03B  17,Mechanical engineering,"Engines, pumps, turbines",1,1,NO,Tidal Sails AS,12004382,2029429,COMPANY,1,0,Applicant
77257069,NO20201132A ,NO,"CA, CN, EP, NO, US, WO",NO,2020,"NO20200001132, WO2021NO50216, EP20210827701, CA20213196330, CN20218071913, US202118249915","20201132, NO2021/050216, 21827701, 3196330, 202180071913, 18249915",6,  ,1,1,Y,F03B  17,Mechanical engineering,"Engines, pumps, turbines",1,1,NO,"Borgesen, Are",11674402,135059,INDIVIDUAL,0,1,Inventor
77257069,NO20201132A ,NO,"CA, CN, EP, NO, US, WO",NO,2020,"NO20200001132, WO2021NO50216, EP20210827701, CA20213196330, CN20218071913, US202118249915","20201132, NO2021/050216, 21827701, 3196330, 202180071913, 18249915",6,  ,1,1,Y,F03B  17,Mechanical engineering,"Engines, pumps, turbines",1,1,NO,"BORGESEN, ARE",16885208,135059,INDIVIDUAL,0,1,Inventor
77257069,NO20201132A ,NO,"CA, CN, EP, NO, US, WO",NO,2020,"NO20200001132, WO2021NO50216, EP20210827701, CA20213196330, CN20218071913, US202118249915","20201132, NO2021/050216, 21827701, 3196330, 202180071913, 18249915",6,  ,1,1,Y,F03B  17,Mechanical engineering,"Engines, pumps, turbines",1,1,NO,"BÃ˜RGESEN, Are",90674180,22065988,UNKNOWN,0,1,Inventor
77257069,NO20201132A ,NO,"CA, CN, EP, NO, US, WO",NO,2020,"NO20200001132, WO2021NO50216, EP20210827701, CA20213196330, CN20218071913, US202118249915","20201132, NO2021/050216, 21827701, 3196330, 202180071913, 18249915",6,  ,1,1,Y,F03B  17,Mechanical engineering,"Engines, pumps, turbines",1,1,  ,TIDAL CANVAS LTD.,92325405,41752685,UNKNOWN,1,0,Applicant
77257069,NO20201132A ,NO,"CA, CN, EP, NO, US, WO",NO,2020,"NO20200001132, WO2021NO50216, EP20210827701, CA20213196330, CN20218071913, US202118249915","20201132, NO2021/050216, 21827701, 3196330, 202180071913, 18249915",6,  ,1,1,Y,F03B  17,Mechanical engineering,"Engines, pumps, turbines",1,1,  ,A.BERGERSON,90958231,41960962,UNKNOWN,0,1,Inventor
77595554,WO2021072880W ,WO,"AU, CN, EP, JP, KR, NO, US, WO",NO,2021,"WO2021EP72880, EP20210763332, NO20200000920, AU20210327133, CN20218050866, KR20237009468, JP20230512430, US202118041927","EP2021/072880, 21763332, 20200920, 2021327133, 202180050866, 1020237009468, 2023512430, 18041927",8,EP,1,1,N,B63B  75,Mechanical engineering,Transport,1,1,NO,"GRIMSRUD, GEIR",47472960,21892577,,0,1,Inventor
77595554,WO2021072880W ,WO,"AU, CN, EP, JP, KR, NO, US, WO",NO,2021,"WO2021EP72880, EP20210763332, NO20200000920, AU20210327133, CN20218050866, KR20237009468, JP20230512430, US202118041927","EP2021/072880, 21763332, 20200920, 2021327133, 202180050866, 1020237009468, 2023512430, 18041927",8,EP,1,1,N,B63B  75,Mechanical engineering,Transport,1,1,NO,FRED. OLSEN OCEAN LTD.,89006689,38767993,UNKNOWN,1,0,Applicant
77595554,WO2021072880W ,WO,"AU, CN, EP, JP, KR, NO, US, WO",NO,2021,"WO2021EP72880, EP20210763332, NO20200000920, AU20210327133, CN20218050866, KR20237009468, JP20230512430, US202118041927","EP2021/072880, 21763332, 20200920, 2021327133, 202180050866, 1020237009468, 2023512430, 18041927",8,EP,1,1,N,B63B  75,Mechanical engineering,Transport,1,1,NO,"GRIMSRUD, Geir",89006690,21892577,UNKNOWN,0,1,Inventor
77595554,WO2021072880W ,WO,"AU, CN, EP, JP, KR, NO, US, WO",NO,2021,"WO2021EP72880, EP20210763332, NO20200000920, AU20210327133, CN20218050866, KR20237009468, JP20230512430, US202118041927","EP2021/072880, 21763332, 20200920, 2021327133, 202180050866, 1020237009468, 2023512430, 18041927",8,EP,1,1,N,B63B  75,Mechanical engineering,Transport,1,1,NO,Fred. Olsen Ocean Ltd.,85718860,38767993,UNKNOWN,1,0,Applicant
77595554,WO2021072880W ,WO,"AU, CN, EP, JP, KR, NO, US, WO",NO,2021,"WO2021EP72880, EP20210763332, NO20200000920, AU20210327133, CN20218050866, KR20237009468, JP20230512430, US202118041927","EP2021/072880, 21763332, 20200920, 2021327133, 202180050866, 1020237009468, 2023512430, 18041927",8,EP,1,1,N,B63B  75,Mechanical engineering,Transport,1,1,  ,"GRIMSRUD, GEIR",50438629,21892577,,0,1,Inventor
77595554,WO2021072880W ,WO,"AU, CN, EP, JP, KR, NO, US, WO",NO,2021,"WO2021EP72880, EP20210763332, NO20200000920, AU20210327133, CN20218050866, KR20237009468, JP20230512430, US202118041927","EP2021/072880, 21763332, 20200920, 2021327133, 202180050866, 1020237009468, 2023512430, 18041927",8,EP,1,1,N,B63B  75,Mechanical engineering,Transport,1,1,NO,FRED. OLSEN OCEAN LTD.,90360681,38767993,UNKNOWN,1,0,Applicant
77595554,WO2021072880W ,WO,"AU, CN, EP, JP, KR, NO, US, WO",NO,2021,"WO2021EP72880, EP20210763332, NO20200000920, AU20210327133, CN20218050866, KR20237009468, JP20230512430, US202118041927","EP2021/072880, 21763332, 20200920, 2021327133, 202180050866, 1020237009468, 2023512430, 18041927",8,EP,1,1,N,B63B  75,Mechanical engineering,Transport,1,1,  ,GRIMSRUD GEIR,89948296,21892577,UNKNOWN,0,1,Inventor
